<TICKER> <PER> <DATE> <TIME> <OPEN> <HIGH> <LOW> <CLOSE> <VOL>
EURGBP 1 141202 0012 0.7925100 0.7925200 0.7922000 0.7925000 163
EURGBP 1 141202 0013 0.7924100 0.7925100 0.7922000 0.7924700 114
EURGBP 1 141202 0014 0.7924800 0.7924900 0.7923600 0.7924600 93
EURGBP 1 141202 0015 0.7924500 0.7924700 0.7923600 0.7924400 29
EURGBP 1 141202 0016 0.7924400 0.7925000 0.7923700 0.7924700 116
EURGBP 1 141202 0017 0.7924400 0.7925000 0.7923600 0.7924700 109
EURGBP 1 141202 0018 0.7924600 0.7925100 0.7923000 0.7924700 235
EURGBP 1 141202 0019 0.7924800 0.7925100 0.7922000 0.7924700 120
EURGBP 1 141202 0020 0.7924700 0.7925000 0.7923600 0.7924500 112
EURGBP 1 141202 0021 0.7923600 0.7925200 0.7923600 0.7924900 265
EURGBP 1 141202 0022 0.7924000 0.7926000 0.7923000 0.7924300 557
EURGBP 1 141202 0023 0.7925100 0.7926000 0.7923000 0.7925300 271
EURGBP 1 141202 0024 0.7924800 0.7925500 0.7923000 0.7924900 192
EURGBP 1 141202 0025 0.7925000 0.7925200 0.7923000 0.7925000 146
EURGBP 1 141202 0026 0.7925100 0.7925300 0.7922000 0.7924500 388
EURGBP 1 141202 0027 0.7925000 0.7925000 0.7923400 0.7924400 358
EURGBP 1 141202 0028 0.7924400 0.7925000 0.7923000 0.7924000 198
EURGBP 1 141202 0029 0.7925000 0.7925000 0.7923600 0.7924400 142
EURGBP 1 141202 0030 0.7924200 0.7925300 0.7922000 0.7924600 528
EURGBP 1 141202 0031 0.7924600 0.7925500 0.7923000 0.7925100 644
EURGBP 1 141202 0032 0.7924200 0.7926500 0.7923000 0.7925700 639
EURGBP 1 141202 0033 0.7926000 0.7926300 0.7923000 0.7925300 389
EURGBP 1 141202 0034 0.7925600 0.7925800 0.7924100 0.7925400 277
EURGBP 1 141202 0035 0.7925000 0.7926200 0.7924500 0.7924900 619
EURGBP 1 141202 0036 0.7925300 0.7926300 0.7924500 0.7926000 327
EURGBP 1 141202 0037 0.7926000 0.7926200 0.7923000 0.7925100 614
EURGBP 1 141202 0038 0.7925100 0.7925300 0.7922000 0.7925200 355
EURGBP 1 141202 0039 0.7925000 0.7925800 0.7923600 0.7924800 184
EURGBP 1 141202 0040 0.7924900 0.7925600 0.7924000 0.7925000 72
EURGBP 1 141202 0041 0.7925000 0.7926200 0.7924300 0.7925900 262
EURGBP 1 141202 0042 0.7925600 0.7926900 0.7923000 0.7925700 400
EURGBP 1 141202 0043 0.7925100 0.7926000 0.7924000 0.7925900 215
EURGBP 1 141202 0044 0.7925900 0.7926100 0.7924900 0.7925700 290
EURGBP 1 141202 0045 0.7926000 0.7926200 0.7924000 0.7925900 277
EURGBP 1 141202 0046 0.7925900 0.7927000 0.7924000 0.7925800 425
EURGBP 1 141202 0047 0.7926600 0.7927000 0.7925700 0.7927000 173
EURGBP 1 141202 0048 0.7927000 0.7927100 0.7924000 0.7926300 357
EURGBP 1 141202 0049 0.7927000 0.7927100 0.7925700 0.7926700 236
